ID.Nombre;Producto;Monto;Fecha;Hora
2036868840;Giro;74200;12/06/2020;8:10:39
2038097274;Giro;357560;12/06/2020;19:26:52
2075284432;Giro;13290;12/06/2020;16:43:44
152639636;Chance;530;12/06/2020;18:20:14
2074998652;Giro;307210;12/06/2020;13:51:08
65675138;Giro;84200;12/06/2020;17:19:49
2158782112;Giro;135250;12/06/2020;21:31:41
186598298;Giro;64200;12/06/2020;16:31:12
64480130;Giro;104200;12/06/2020;21:41:19
2041425034;Giro;53290;12/06/2020;19:01:35
2115181464;Chance;4165;12/06/2021;20:01:16
34364202;Giro;63000;12/06/2021;11:57:21
16620350;Giro;204150;12/06/2021;12:00:30
24219180;Soat;446310;12/06/2021;12:52:01
76529378;Giro;52350;12/06/2021;10:59:27
186779172;Acumulado;1000;12/06/2021;11:04:15
104035668;Chance;714;12/06/2021;8:19:42
2158367728;Doble Chance;2500;12/06/2021;16:38:54
2304898144;Paquetes de Recargas;6000;12/06/2021;14:12:49
38706048;Acumulado;3000;12/06/2021;19:52:59
172176248;Giro;103000;12/06/2021;12:43:16
2217861786;Recarga BetPlay;13000;12/06/2021;14:13:30
64412292;Giro;153750;12/06/2021;12:28:28
161592024;Giro;52350;12/06/2021;9:21:21
2124603902;Recarga BetPlay;4000;12/06/2021;12:57:41
186790282;Lotería en línea;9000;12/06/2021;14:46:18
2256789084;Giro;30350;12/06/2021;15:22:52
17496620;Acumulado;2000;12/06/2021;21:19:45
160982346;Doble Chance;2000;12/06/2021;4:57:18
2221025698;Giro;103000;12/06/2021;22:30:27
37913212;Doble Chance;2000;12/06/2021;18:46:04
104035668;Chance;856,8;12/06/2021;18:48:23
63072530;Paquetes de Recargas;7000;12/06/2021;16:20:40
52847524;Recarga BetPlay;5000;12/06/2021;2:00:46
16603512;Chance;2380;12/06/2021;17:14:12
2099269414;Chance;1428;12/06/2021;7:53:47
2221078810;Acumulado;1000;12/06/2021;21:11:39
2040974644;Giro;52350;12/06/2021;18:45:51
2015040292;Giro;42350;12/06/2021;15:23:29
2115569116;Giro;83000;12/06/2021;9:34:29
2096643336;Soat;392040;12/06/2021;17:50:29
131590672;Giro;24700;12/07/2020;11:15:56
2077087954;Giro;44700;12/07/2020;16:04:21
2138957436;Giro;269600;12/07/2020;11:09:08
152639636;Chance;590;12/07/2020;18:26:13
186759772;Giro;208300;12/07/2020;18:31:18
16329814;Giro;86000;12/07/2020;18:32:27
152664792;Giro;86000;12/07/2020;12:04:09
2041525970;Giro;76000;12/07/2020;13:32:51
27028180;Recarga BetPlay;20000;12/07/2020;14:46:40
2123639160;Recarga BetPlay;500;12/07/2020;22:00:13
2123540022;Soat;471105;12/07/2021;10:07:59
158624978;Giro;104200;12/07/2021;11:53:34
106124858;Chance;4760;12/07/2021;19:40:18
2213776950;Acumulado;2000;12/07/2021;21:08:06
2064717302;Giro;500012,3;12/07/2021;11:37:35
2221057084;Paquetes de Recargas;1000;12/07/2021;13:22:53
2213801770;Acumulado;1000;12/07/2021;15:35:06
2135440172;Giro;97390;12/07/2021;18:30:34
2244279178;Giro;127750;12/07/2021;11:45:10
2038191958;Recarga Claro;5000;12/07/2021;10:27:33
15450954;Chance;19527,9;12/07/2021;19:52:11
2123462798;Giro;491615,9;12/07/2021;10:29:06
66758848;Chance;1190;12/07/2021;20:46:19
2031999738;Chance;4760;12/07/2021;20:35:18
160124714;Recarga BetPlay;50000;12/07/2021;1:49:02
2213801770;Acumulado;1000;12/07/2021;9:13:52
2099289986;Recarga BetPlay;50000;12/07/2021;18:02:37
2010002358;Giro;205810;12/07/2021;15:07:06
69225578;Soat;351262,5;12/07/2021;9:31:50
2007861014;Paquetes de Recargas;10000;12/07/2021;5:49:12
2281733498;Giro;53290;12/07/2021;7:11:08
2174236026;Giro;90200;12/07/2021;14:21:05
154359876;Chance;1190;12/07/2021;21:55:44
2034284578;Super Chance;5831;12/07/2021;20:32:03
186769062;Chance;880,6;12/07/2021;21:10:44
160249394;Giro;200000;12/08/2020;11:26:17
2256539212;Giro;150000;12/08/2020;7:58:29
87518486;Giro;50000;12/08/2020;22:55:13
2047722876;Giro;50000;12/08/2020;16:55:38
160021718;Giro;250000;12/08/2020;16:55:16
74559738;Giro;300000;12/08/2020;12:57:17
186794522;Giro;30000;12/08/2020;7:59:59
159492548;Giro;300000;12/08/2020;9:03:00
2056060552;Giro;100000;12/08/2020;10:17:27
152639636;Chance;2100;12/08/2020;19:40:20
140157350;Giro;200000;12/08/2020;21:56:32
87175316;Giro;80000;12/08/2020;20:39:50
176537304;Giro;10000;12/08/2020;19:43:32
87530818;Giro;953000;12/08/2020;8:51:12
67405444;Giro;350000;12/08/2020;20:21:39
152639636;Chance;2000;12/08/2020;18:23:54
2075145952;Giro;80000;12/08/2020;20:53:49
2218988932;Giro;70000;12/08/2020;16:36:20
2020049530;Giro;30000;12/08/2020;12:44:54
7013920;Giro;100000;12/08/2020;1:10:15
2015061112;Giro;30000;12/08/2020;11:39:26
152639636;Chance;4400;12/08/2020;18:03:30
2104793560;Giro;350000;12/08/2020;11:20:33
2104996208;Giro;60000;12/08/2020;6:36:13
2034490130;Giro;25000;12/08/2020;18:54:48
31080266;Giro;153750;12/09/2020;12:56:57
2070447770;Giro;50000;12/09/2020;17:11:30
2052565302;Giro;1940613;12/09/2020;11:13:30
2141502076;Chance;3000;12/09/2020;21:39:43
106121560;Giro;53525;12/09/2020;12:36:04
79082474;Giro;204150;12/09/2020;13:24:57
2220987302;Giro;405700;12/09/2020;20:12:45
31080266;Giro;53525;12/09/2020;18:53:16
57315746;Giro;3700;12/09/2020;20:18:53
38488650;Giro;52350;12/09/2020;17:15:29
186264596;Giro;150000;12/09/2020;15:40:35
36257054;Giro;50000;12/09/2020;8:25:31
188147036;Giro;2014250;12/09/2020;12:41:59
160015952;Giro;52350;12/09/2020;14:34:10
142670912;Giro;191700;12/09/2020;13:22:08
2014755030;Chance;1000;12/09/2020;21:07:27
87333152;Giro;612825;12/09/2020;11:33:34
186258040;Soat;518178;12/09/2020;12:03:53
64591576;Giro;307725;12/09/2020;14:09:53
2014755030;Chance;1000;12/09/2020;21:02:50
143561242;Giro;325400;12/09/2020;16:59:21
57103712;Chance;1680;12/09/2020;14:02:15
2220968078;Giro;78000;12/10/2020;10:16:44
152639636;Chance;1202;12/10/2020;14:54:34
170311556;Giro;63000;12/10/2020;11:53:35
48662778;Giro;111750;12/10/2020;10:52:29
2099593548;Giro;83000;12/10/2020;12:51:21
161793180;Soat;459753;12/10/2020;11:26:35
31080266;Giro;103000;12/10/2020;15:32:57
31080266;Giro;95000;12/10/2020;16:13:33
2304915226;Giro;305150;12/10/2020;12:00:34
2032136544;Giro;22350;12/10/2020;19:13:09
85541988;Giro;73000;12/10/2020;17:24:49
31080266;Giro;204150;12/10/2020;16:05:34
2045953940;Giro;52350;12/10/2020;16:14:25
2012339386;Giro;22350;12/10/2020;15:26:46
11755590;Chance;595;12/10/2020;10:23:17
33687478;Giro;59000;12/10/2020;17:13:39
64321666;Giro;52350;12/10/2020;17:09:38
159285910;Giro;345400;12/10/2020;17:41:14
69133288;Giro;22350;12/11/2020;15:33:42
20980230;Giro;17350;12/11/2020;22:32:10
131560422;Chance;1000;12/11/2020;10:30:36
38035600;Giro;103000;12/11/2020;0:06:48
188147036;Giro;113750;12/11/2020;15:52:24
2220999134;Chance;714;12/11/2020;18:13:40
185051732;Giro;365700;12/11/2020;12:41:23
2061066940;Giro;52350;12/11/2020;6:38:52
24561776;Giro;63000;12/11/2020;15:34:03
197302648;Giro;17350;12/11/2020;17:07:07
2030953318;Recarga BetPlay;10000;12/11/2020;13:11:45
36926720;Giro;103000;12/11/2020;16:01:00
2024928738;Giro;32350;12/11/2020;15:08:51
152639636;Chance;833;12/11/2020;12:07:54
28453102;Chance;2856;12/11/2020;13:59:10
185040052;Giro;37350;12/11/2020;8:05:04
2036850808;Giro;35350;12/11/2020;17:52:00
87154020;Giro;27350;12/11/2020;14:09:56
2220937488;Giro;27350;12/11/2020;15:23:10
87532546;Giro;254850;12/11/2020;11:23:54
141061934;Giro;405700;12/11/2020;6:44:06
186594066;Giro;1144074;12/11/2020;20:56:10
10409742;Recaudo;459848;12/12/2020;13:59:24
2211377806;Chance;1190;12/12/2020;21:36:16
197342542;Giro;438456;12/12/2020;15:16:25
2220999134;Chance;774;12/12/2020;16:31:40
80077462;Chance;28560;12/12/2020;11:22:15
83565564;Giro;104140;12/12/2020;17:14:15
148695826;Giro;64140;12/12/2020;18:38:20
2040974644;Giro;155175;12/12/2020;13:52:56
2304870328;Giro;256693;12/12/2020;17:38:31
2034319490;Giro;205727;12/12/2020;14:49:45
2208140268;Chance;3927;12/12/2020;21:01:11
31818794;Giro;104140;12/12/2020;13:37:34
83404272;Giro;79140;12/12/2020;16:28:20
186302154;Chance;2500;12/12/2020;18:07:44
131560422;Chance;1000;12/12/2020;19:29:37
197114260;Giro;357452;12/12/2020;10:41:14
2153965016;Giro;53243;12/12/2020;11:19:17
34375074;Giro;64140;12/12/2020;18:57:10
158711170;Chance;104140;12/12/2020;14:16:15
2224258372;Giro;6000;12/12/2020;18:03:17
176000216;Giro;282107;12/12/2020;11:04:26
2138258156;Giro;50000;12/12/2020;15:02:45
31356374;Giro;1000291;12/12/2020;6:29:34
30855208;Giro;53243;12/12/2020;14:46:07
188614268;Recarga BetPlay;50000;13/01/2021;16:00:03
2259165966;Recarga BetPlay;20000;13/01/2021;15:17:39
2189879768;Giro;49773;13/01/2021;19:10:39
2175101048;Giro;124425;13/01/2021;9:00:50
2221139312;Chance;1785;13/01/2021;21:48:19
2261728304;Recarga BetPlay;14000;13/01/2021;9:47:18
2221082028;Chance;1131;13/01/2021;10:19:19
18182956;Chance;4760;13/01/2021;9:36:01
87983790;Giro;52773;13/01/2021;17:41:31
159496650;Giro;266077;13/01/2021;8:50:21
24516650;Soat;471105;13/01/2021;20:55:15
131560422;Chance;3998;13/01/2021;10:26:55
2126589224;Paquetes de Recargas;20000;13/01/2021;6:38:53
131268558;Recarga BetPlay;2000;13/01/2021;7:50:08
2191659894;Giro;49773;13/01/2021;9:32:54
37041058;Giro;204897;13/01/2021;13:38:05
161718204;Giro;93540;13/01/2021;14:50:35
2064767468;Giro;299977;13/01/2021;19:49:11
2211363146;Giro;42773;13/01/2021;22:43:33
2049126664;Paquetes de Recargas;6000;13/01/2021;10:00:50
160982604;Recarga Directv;20000;13/01/2021;12:07:47
79168462;Paquetes de Recargas;2000;13/01/2021;14:03:58
2105894524;Paquetes de Recargas;7000;13/01/2021;12:55:13
154188854;Chance;750;13/01/2021;12:36:20
2223609366;Giro;103540;13/01/2021;9:45:25
152639636;Chance;5653;13/01/2021;21:25:41
76729676;Giro;52773;13/01/2021;21:11:10
158602022;Giro;103540;13/01/2021;9:14:54
8337428;Chance;5950;13/01/2021;8:34:19
2225242122;Chance;8568;13/02/2021;21:00:19
186168970;Giro;124425;13/02/2021;13:19:56
26139172;Giro;154425;13/02/2021;8:31:14
78308120;Paquetes de Recargas;4900;13/02/2021;19:51:26
160095820;Giro;255723;13/02/2021;15:07:06
7697560;Giro;22773;13/02/2021;17:28:44
69004342;Chance;1428;13/02/2021;10:38:18
2070853420;Giro;39273;13/02/2021;9:42:46
186479244;Lotería en línea;3000;13/02/2021;16:12:36
2167793332;Recarga BetPlay;5000;13/02/2021;14:59:36
2038027492;Giro;63540;13/02/2021;13:05:33
197428406;Giro;149425;13/02/2021;12:02:39
22869388;Giro;73540;13/02/2021;11:47:04
2114927130;Chance;4760;13/02/2021;19:27:57
13639190;Giro;488071;13/02/2021;14:36:52
152660866;Giro;17773;13/02/2021;12:10:38
2003096220;Giro;42773;13/02/2021;14:40:14
2305379506;Giro;30000;13/02/2021;12:27:19
16022454;Giro;42773;13/02/2021;12:25:49
2119568034;Giro;73540;13/02/2021;11:35:22
2187554124;Giro;306077;13/02/2021;10:29:34
11951810;Chance;15470;13/02/2021;20:04:07
58628814;Giro;42773;13/02/2021;8:04:17
172104964;Chance;2975;13/02/2021;18:48:33
87838274;Giro;401726;13/02/2021;15:20:42
2304873736;Recarga Claro;6000;13/02/2021;10:12:21
2034293074;Giro;104200;13/03/2021;16:55:00
2036830212;Giro;504875;13/03/2021;21:07:16
186944660;Giro;256790;13/03/2021;9:19:45
57075238;Chance;2856;13/03/2021;20:49:38
63978672;Recarga BetPlay;4000;13/03/2021;7:06:28
2030819350;Giro;57200;13/03/2021;9:35:18
2036850424;Giro;205810;13/03/2021;13:35:44
2014789216;Recarga Movistar;14000;13/03/2021;17:02:39
2062309408;Giro;236790;13/03/2021;10:54:57
152639636;Chance;3856;13/03/2021;19:44:45
154188854;Chance;1125;13/03/2021;8:49:41
2157157318;Giro;277210;13/03/2021;17:37:40
2211359784;Chance;2023;13/03/2021;15:03:07
2167784316;Recarga BetPlay;10000;13/03/2021;18:48:27
2040974644;Giro;205810;13/03/2021;11:34:55
2261728304;Recarga BetPlay;20000;13/03/2021;21:17:45
2080749124;Paquetes de Recargas;10000;13/03/2021;11:56:45
2221031216;Paquetes de Recargas;6000;13/03/2021;18:14:55
2189847218;Giro;307210;13/03/2021;14:35:35
182892222;Recarga BetPlay;20000;13/03/2021;8:03:23
2211359784;Chance;5355;13/03/2021;14:56:02
2064821250;Giro;115250;13/03/2021;11:08:54
154188854;Chance;1499;13/03/2021;12:41:51
52844704;Chance;476;13/03/2021;20:04:52
2040838704;Giro;55200;13/03/2021;10:36:01
2302924084;Giro;54700;13/04/2020;21:50:27
2211363858;Giro;157500;13/04/2020;11:58:36
158507964;Giro;120000;13/04/2020;15:09:59
27743370;Giro;71000;13/04/2020;9:24:35
19847022;Chance;5885;13/04/2021;20:46:08
11657492;Chance;35700;13/04/2021;11:02:41
72564208;Chance;5712;13/04/2021;12:11:15
2125555328;Giro;2039900;13/04/2021;10:25:07
2211365038;Lotería en línea;5000;13/04/2021;18:42:30
2221014862;Giro;100200;13/04/2021;15:51:11
99553642;Giro;494675;13/04/2021;16:00:48
188147036;Giro;53290;13/04/2021;16:46:22
80684562;Giro;104200;13/04/2021;14:28:27
76471552;Acumulado;3000;13/04/2021;12:59:55
2040974644;Giro;256790;13/04/2021;14:31:38
2170576274;Recarga Claro;10000;13/04/2021;10:46:31
11979798;Chance;2380;13/04/2021;19:15:36
2304889132;Giro;70200;13/04/2021;9:00:00
28438666;Acumulado;2500;13/04/2021;11:34:14
2256813720;Giro;205810;13/04/2021;15:27:45
33869360;Giro;165810;13/04/2021;11:11:46
2075255170;Chance;2916;13/04/2021;9:45:04
159040144;Chance;1071;13/04/2021;18:50:55
2131159194;Chance;1666;13/04/2021;10:48:47
160296874;Acumulado;3000;13/04/2021;12:20:26
186806364;Recarga BetPlay;10000;13/04/2021;11:14:34
159515728;Giro;611970;13/04/2021;12:54:16
80684562;Giro;205810;13/04/2021;13:49:26
76500804;Acumulado;1000;13/04/2021;20:52:28
16620350;Giro;549753;13/04/2021;11:47:19
160025832;Recarga Claro;2000;13/04/2021;11:28:07
2070457306;Paquetes de Recargas;7000;13/04/2021;15:41:47
2062309408;Giro;407980;13/04/2021;16:32:38
2040974644;Giro;104200;13/04/2021;10:38:03
8226524;Giro;390050;13/05/2020;16:21:16
2034284982;Giro;30000;13/05/2020;12:40:15
2220910280;Giro;1800;13/05/2020;11:51:21
197338222;Giro;104200;13/05/2020;19:35:14
143414798;Giro;205810;13/05/2020;20:18:19
2064903224;Giro;704316;13/05/2020;13:21:50
64480830;Giro;74200;13/05/2020;20:25:46
197430044;Giro;307210;13/05/2020;13:21:44
2020271034;Giro;384980;13/05/2020;16:40:09
2091015548;Giro;43290;13/05/2020;11:18:00
2044068746;Giro;28290;13/05/2020;15:02:44
2088243956;Soat;483950;13/05/2020;11:33:38
2220956404;Giro;115250;13/05/2020;10:34:23
2036689422;Giro;150000;13/05/2020;19:04:56
2087215056;Giro;217850;13/05/2021;10:17:05
2070447770;Giro;1004108;13/05/2021;17:51:51
150132372;Giro;103000;13/05/2021;13:42:58
105562380;Giro;204150;13/05/2021;12:59:45
2180932978;Recarga BetPlay;25000;13/05/2021;15:39:13
9323842;Chance;952;13/05/2021;9:35:41
110264024;Chance;2380;13/05/2021;18:53:08
110264024;Chance;1071;13/05/2021;17:46:14
2010146078;Giro;32350;13/05/2021;8:21:57
186592216;Chance;2856;13/05/2021;12:24:28
15400752;Recarga Claro;10000;13/05/2021;7:56:03
2221104008;Giro;254850;13/05/2021;9:47:17
2224207740;Chance;17850;13/05/2021;9:31:39
57075238;Chance;3570;13/05/2021;21:48:33
2034262308;Paquetes de Recargas;6000;13/05/2021;13:15:04
2167819400;Giro;61000;13/05/2021;10:29:41
186797840;Acumulado;3000;13/05/2021;21:21:09
161715936;Giro;103000;13/05/2021;13:00:27
76282368;Chance;2023;13/05/2021;17:34:10
2189772112;Giro;194150;13/05/2021;20:16:24
2015122790;Recarga Claro;1000;13/05/2021;12:03:33
87751506;Giro;52350;13/05/2021;14:16:25
20558920;Lotería en línea;5000;13/05/2021;19:28:19
143584738;Giro;174150;13/05/2021;19:33:12
166469742;Paquetes de Recargas;40000;13/05/2021;22:50:37
2010002358;Giro;103000;13/05/2021;17:32:28
2040974644;Giro;103000;13/05/2021;17:39:22
80099068;Giro;380000;13/05/2021;16:30:23
2007553864;Recarga BetPlay;20000;13/05/2021;10:09:57
104532906;Giro;1026421;13/05/2021;11:20:12
57103712;Chance;893;13/05/2021;9:27:31
166081590;Recarga BetPlay;50000;13/05/2021;14:14:06
2130195326;Giro;406840;13/06/2020;16:25:01
2189848826;Giro;103600;13/06/2020;12:42:19
8416788;Giro;164980;13/06/2020;12:35:24
2027219502;Giro;103600;13/06/2020;10:21:49
2065001854;Giro;52820;13/06/2020;13:58:18
2256562940;Giro;23290;13/06/2020;7:44:58
2020400596;Giro;44820;13/06/2020;14:25:39
2076279086;Giro;255820;13/06/2020;11:06:11
160214610;Giro;103600;13/06/2020;19:58:37
152639636;Chance;2900;13/06/2020;18:44:55
186594066;Giro;457695;13/06/2020;12:18:20
19461464;Giro;204980;13/06/2020;16:19:49
2104170316;Giro;103600;13/06/2020;10:01:59
2295384562;Giro;52820;13/06/2020;18:25:36
186720872;Giro;306180;13/06/2020;18:30:13
76500804;Acumulado;2500;13/06/2021;18:49:04
11640650;Soat;625860;13/06/2021;14:39:23
2145307344;Giro;651452;13/06/2021;9:21:36
2150462374;Chance;1190;13/06/2021;12:24:00
110264024;Chance;476;13/06/2021;19:00:14
28790370;Acumulado;3000;13/06/2021;9:59:38
160481912;Giro;63000;13/06/2021;8:46:47
110264024;Chance;892,5;13/06/2021;12:01:48
2041592186;Giro;164150;13/06/2021;15:27:05
97207904;Giro;153750;13/06/2021;13:19:30
196968628;Chance;1190;13/06/2021;10:11:34
143293254;Giro;42350;13/06/2021;10:04:42
2256910678;Giro;305150;13/06/2021;18:36:52
2038098314;Giro;200000;13/07/2020;12:21:54
178000078;Giro;264300;13/07/2020;10:14:50
30749204;Giro;208300;13/07/2020;16:07:10
104752602;Giro;504197;13/07/2020;18:09:54
2154881652;Giro;411400;13/07/2020;15:08:14
2183304706;Giro;208300;13/07/2020;14:27:28
143549860;Giro;70000;13/07/2020;18:52:24
2261195054;Giro;24700;13/07/2020;11:17:15
2099269414;Chance;813,96;13/07/2021;19:20:30
161465836;Giro;205810;13/07/2021;11:33:32
64283800;Giro;50590;13/07/2021;18:47:19
2201776058;Recarga BetPlay;10000;13/07/2021;13:21:12
2217858778;Chance;837,76;13/07/2021;18:59:18
176418894;Chance;3570;13/07/2021;20:38:23
2288164750;Chance;1190;13/07/2021;19:05:56
84220938;Giro;125250;13/07/2021;10:46:33
2232864866;Paquetes de Recargas;10000;13/07/2021;7:30:02
2150592670;Soat;351262,5;13/07/2021;18:47:13
2139433946;Giro;500012,3;13/07/2021;12:55:33
2203381564;Lotería en línea;5000;13/07/2021;15:32:06
76500804;Chance;4760;13/07/2021;21:32:19
186790282;Lotería en línea;3000;13/07/2021;16:42:32
2433426238;Giro;100200;13/07/2021;16:42:57
49581238;Paquetes de Recargas;6000;13/07/2021;9:04:02
2154883718;Super Chance;856,8;13/07/2021;14:00:22
2010002358;Giro;205810;13/07/2021;9:07:43
2287701694;Giro;155250;13/07/2021;13:36:24
110264652;Paquetes de Recargas;2000;13/07/2021;20:06:31
15400752;Doble Chance;2500;13/07/2021;20:31:56
143394840;Giro;595016,4;13/07/2021;16:56:32
2154883718;Super Chance;1071;13/07/2021;13:57:07
2220948198;Lotería en línea;15000;13/07/2021;13:36:39
152282762;Recarga BetPlay;50000;13/07/2021;16:14:32
15450954;Doble Chance;2000;13/07/2021;21:43:20
154188854;Chance;434,35;13/07/2021;10:33:27
76500804;Chance;1190;13/07/2021;11:41:49
2048979726;Recarga BetPlay;10000;13/07/2021;19:33:51
154188854;Chance;1190;13/07/2021;10:38:50
2034329942;Super Chance;4284;13/07/2021;18:36:12
2221052274;Lotería en línea;5000;13/07/2021;11:03:18
2081479636;Giro;307210;13/07/2021;21:57:27
2221087886;Giro;100000;13/08/2020;8:13:14
2044753606;Giro;70000;13/08/2020;10:09:46
161660792;Giro;200000;13/08/2020;13:19:46
142767598;Giro;50000;13/08/2020;21:41:16
2467386508;Soat;459753;13/08/2020;8:15:21
8877852;Giro;50000;13/08/2020;16:05:23
188807962;Giro;230000;13/08/2020;10:54:19
86130914;Giro;100000;13/08/2020;7:32:20
2466989732;Giro;160000;13/08/2020;13:28:56
196979334;Giro;200000;13/08/2020;21:44:14
28505618;Giro;50000;13/08/2020;11:37:55
2038097274;Giro;100000;13/08/2020;17:55:00
146281224;Giro;100000;13/08/2020;7:39:23
2073296392;Giro;30000;13/08/2020;12:50:18
8877852;Giro;100000;13/08/2020;9:39:12
156608228;Giro;490000;13/09/2020;10:49:59
104099278;Giro;53525;13/09/2020;13:39:23
87563344;Giro;53525;13/09/2020;10:06:48
38895238;Chance;2500;13/09/2020;6:42:47
2141502076;Chance;2101;13/09/2020;6:20:39
152661052;Giro;101500;13/09/2020;9:25:19
131261860;Chance;1000;13/09/2020;10:38:15
2141225628;Giro;51175;13/09/2020;7:58:22
20476852;Giro;52350;13/09/2020;9:35:15
2080716494;Giro;230000;13/09/2020;19:04:38
186768868;Giro;32350;13/10/2020;13:21:20
176575148;Recarga BetPlay;50000;13/10/2020;17:18:30
105081006;Giro;42350;13/10/2020;17:41:21
2071716652;Giro;103000;13/10/2020;16:01:45
161512286;Soat;507125;13/10/2020;15:01:23
161471414;Giro;52350;13/10/2020;11:34:07
2061066940;Giro;32350;13/10/2020;10:28:39
160494290;Giro;567980;13/10/2020;17:49:53
80660862;Giro;204150;13/10/2020;11:17:43
78576692;Recarga Tigo;500;13/10/2020;18:15:46
2020271034;Giro;141750;13/10/2020;7:19:06
142454468;Recarga BetPlay;5000;13/10/2020;17:25:32
2003096220;Giro;929053;13/10/2020;14:18:33
154186266;Giro;103000;13/10/2020;10:39:49
120714532;Giro;153750;13/10/2020;16:35:24
172177772;Giro;52350;13/10/2020;10:32:06
160494290;Giro;305150;13/10/2020;17:53:36
144450458;Giro;32350;13/10/2020;18:55:29
22442428;Giro;73000;13/10/2020;14:35:02
2091017626;Giro;52350;13/10/2020;17:24:59
2064843994;Giro;254850;13/10/2020;12:55:13
2028486782;Giro;85500;13/10/2020;12:56:09
2139489726;Giro;153750;13/11/2020;11:05:26
2174236026;Giro;184150;13/11/2020;14:22:21
131268558;Recarga BetPlay;2000;13/11/2020;16:58:08
152639636;Chance;756;13/11/2020;11:25:22
67354282;Chance;1071;13/11/2020;19:54:37
2220999134;Chance;833;13/11/2020;12:15:55
2176016666;Giro;103000;13/11/2020;12:46:04
65236358;Giro;305150;13/11/2020;15:35:55
2180836354;Giro;73000;13/11/2020;12:23:45
2209404394;Giro;153750;13/11/2020;12:24:08
57315746;Giro;2799;13/11/2020;19:17:31
186746550;Giro;147750;13/11/2020;15:22:53
21537638;Giro;20050;13/11/2020;10:12:04
12964102;Giro;22350;13/11/2020;17:00:26
161659336;Giro;103000;13/11/2020;8:33:56
9051970;Giro;22350;13/11/2020;12:21:14
2064934328;Giro;42350;13/11/2020;10:20:30
2244280812;Giro;66000;13/11/2020;15:43:35
2080071652;Giro;204150;13/11/2020;15:12:48
131268558;Recarga BetPlay;2000;13/11/2020;14:37:03
16574120;Giro;53243;13/12/2020;10:42:29
2085546532;Giro;3000;13/12/2020;16:43:41
152540704;Recarga Claro;7000;13/12/2020;7:20:33
2221055302;Soat;5000;13/12/2020;20:43:23
158930126;Giro;53243;13/12/2020;13:42:54
57103712;Chance;9653;13/12/2020;19:24:38
28438666;Chance;8397;13/12/2020;10:49:27
2047736940;Giro;39243;13/12/2020;19:33:22
152639636;Chance;1041;14/01/2021;19:47:34
83823124;Recarga Movistar;3000;14/01/2021;9:35:33
186268222;Chance;4760;14/01/2021;14:55:43
6294400;Recarga Movistar;6000;14/01/2021;19:10:01
2212798464;Giro;599921;14/01/2021;16:23:02
2007624254;Chance;476;14/01/2021;20:32:17
2118896072;Paquetes de Recargas;3000;14/01/2021;10:26:21
144447404;Giro;508400;14/01/2021;19:17:00
2145293892;Giro;63540;14/01/2021;17:37:53
86852638;Giro;63540;14/01/2021;10:38:24
160444562;Giro;498239;14/01/2021;10:30:26
2220999134;Chance;452;14/01/2021;21:48:24
2131158772;Giro;22773;14/01/2021;8:27:45
2099589460;Chance;8330;14/01/2021;15:44:00
120896538;Giro;22773;14/01/2021;15:46:08
2174236026;Giro;559248;14/01/2021;14:24:16
2211359784;Chance;4046;14/01/2021;18:59:23
2067471064;Giro;52773;14/01/2021;20:19:48
152639636;Chance;1250;14/01/2021;19:41:21
2166076202;Giro;32773;14/01/2021;17:21:54
2180899724;Chance;22134;14/01/2021;20:26:38
57103712;Chance;690;14/01/2021;21:31:28
2274440416;Recarga BetPlay;10000;14/01/2021;9:44:57
2287701694;Giro;714821;14/02/2021;12:44:41
150171832;Giro;103540;14/02/2021;13:10:26
2123462798;Giro;154425;14/02/2021;18:57:47
131495890;Chance;2380;14/02/2021;19:37:25
38347128;Giro;154425;14/02/2021;10:41:37
2040974644;Giro;406726;14/02/2021;13:10:16
2139502478;Giro;306077;14/02/2021;10:58:07
2036908536;Giro;199897;14/02/2021;10:35:46
2114927130;Recarga BetPlay;20000;14/02/2021;6:34:21
188901458;Giro;204897;14/02/2021;7:42:36
2047901862;Giro;52773;14/02/2021;15:27:13
186262150;Paquetes de Recargas;7000;14/02/2021;21:26:15
197206378;Giro;439772;14/02/2021;11:45:10
69004342;Chance;595;14/02/2021;19:59:45
2062309408;Giro;103540;14/02/2021;12:23:09
186470404;Recarga BetPlay;5000;14/02/2021;15:25:18
715472;Giro;250723;14/02/2021;17:55:57
2052525152;Giro;93540;14/02/2021;18:43:24
2024776656;Recarga Claro;2000;14/02/2021;17:53:56
166467918;Soat;503145;14/03/2021;21:59:41
87530838;Giro;287210;14/03/2021;9:02:58
16022454;Giro;53290;14/03/2021;14:28:53
2305371092;Giro;205810;14/03/2021;14:18:31
106079324;Chance;714;14/03/2021;6:51:45
87796274;Giro;53290;14/03/2021;11:35:17
140251644;Giro;205810;14/03/2021;17:12:08
76450496;Giro;104200;14/03/2021;22:04:05
9025972;Giro;51290;14/03/2021;9:29:33
2070847082;Giro;84200;14/03/2021;15:39:07
143114318;Giro;23290;14/03/2021;14:18:11
2221129124;Recarga BetPlay;50000;14/03/2021;5:31:10
2180789182;Paquetes de Recargas;6000;14/03/2021;12:46:30
40953656;Chance;1190;14/03/2021;19:51:33
2119411944;Recarga Claro;3000;14/03/2021;18:57:57
2124161432;Paquetes de Recargas;1000;14/03/2021;13:46:58
2034299938;Giro;66000;14/04/2020;18:00:56
2119626142;Giro;411400;14/04/2020;23:11:11
